节点编号,时间戳,空气温度(℃),空气湿度(%),土壤温度(℃),土壤水分(%),空气CO2浓度(ppm),光照强度(lux)
6010, 2014-03-08 16:32:58,15.82,43.82,5.88,26.44,0.00,0.00
6010, 2014-03-08 16:32:00,15.80,45.21,5.81,26.40,0.00,0.00
6010, 2014-03-08 16:31:31,15.80,43.50,5.81,26.40,0.00,0.00
6010, 2014-03-08 16:31:00,15.85,45.50,5.81,26.35,0.00,0.00
6010, 2014-03-08 16:30:31,15.89,43.20,5.81,26.40,0.00,0.00
6010, 2014-03-08 16:29:44,15.98,43.08,5.75,26.35,0.00,0.00
6010, 2014-03-08 16:29:15,16.09,41.38,5.81,26.40,0.00,0.00
6010, 2014-03-08 16:28:45,16.22,40.50,5.81,26.35,0.00,0.00
6010, 2014-03-08 16:28:15,16.35,42.65,5.75,26.35,0.00,0.00
6010, 2014-03-08 16:27:36,16.49,42.95,5.81,26.40,0.00,0.00
6010, 2014-03-08 16:27:05,16.56,43.28,5.81,26.44,0.00,0.00
6010, 2014-03-08 16:22:32,16.74,39.14,5.75,26.40,0.00,0.00
6010, 2014-03-08 16:21:23,16.91,42.30,5.75,26.40,0.00,0.00
6010, 2014-03-08 16:20:47,16.92,42.59,5.75,26.40,0.00,0.00
6010, 2014-03-08 16:20:17,16.94,46.11,5.75,26.40,0.00,0.00
6010, 2014-03-08 16:19:47,17.00,46.59,5.75,26.40,0.00,0.00
6010, 2014-03-08 16:19:22,17.06,44.64,5.75,26.40,0.00,0.00
6010, 2014-03-08 16:18:53,17.11,41.30,5.69,26.44,0.00,0.00
6010, 2014-03-08 16:17:06,17.46,38.57,5.69,26.44,0.00,0.00
6010, 2014-03-08 16:11:22,17.42,38.50,5.69,26.44,0.00,0.00
6010, 2014-03-08 16:10:54,17.38,37.85,5.63,26.40,0.00,0.00
6010, 2014-03-08 16:10:24,17.38,38.34,5.69,26.40,0.00,0.00
6010, 2014-03-08 16:09:31,17.34,38.82,5.69,26.44,0.00,0.00
6010, 2014-03-08 16:09:02,17.30,39.20,5.63,26.40,0.00,0.00
6010, 2014-03-08 16:08:32,17.27,40.29,5.63,26.40,0.00,0.00
6010, 2014-03-08 16:07:07,17.28,37.84,5.69,26.40,0.00,0.00
6010, 2014-03-08 16:06:37,17.30,38.75,5.63,26.44,0.00,0.00
6010, 2014-03-08 16:02:09,17.64,38.53,5.63,26.44,0.00,0.00
6010, 2014-03-08 16:01:37,17.68,36.88,5.56,26.35,0.00,0.00
6010, 2014-03-08 16:01:09,17.74,36.66,5.63,26.40,0.00,0.00
6010, 2014-03-08 15:59:28,17.90,37.29,5.56,26.40,0.00,0.00
6010, 2014-03-08 15:58:56,17.94,37.17,5.63,26.40,0.00,0.00
6010, 2014-03-08 15:58:28,17.97,35.90,5.63,26.40,0.00,0.00
6010, 2014-03-08 15:57:06,18.07,38.12,5.56,26.49,0.00,0.00
6010, 2014-03-08 15:56:36,18.04,38.96,5.56,26.49,0.00,0.00
6010, 2014-03-08 15:56:06,18.03,39.54,5.56,26.49,0.00,0.00
6010, 2014-03-08 15:55:36,17.95,39.14,5.56,26.49,0.00,0.00
6010, 2014-03-08 15:55:06,17.87,38.94,5.56,26.44,0.00,0.00
6010, 2014-03-08 15:54:36,17.77,39.70,5.56,26.44,0.00,0.00
6010, 2014-03-08 15:54:06,17.66,39.56,5.56,26.44,0.00,0.00
6010, 2014-03-08 15:53:06,17.45,39.67,5.56,26.40,0.00,0.00
6010, 2014-03-08 15:52:35,17.34,40.24,5.56,26.44,0.00,0.00
6010, 2014-03-08 15:52:05,17.23,40.48,5.50,26.44,0.00,0.00
6010, 2014-03-08 15:51:36,17.12,40.50,5.50,26.40,0.00,0.00
6010, 2014-03-08 15:50:39,16.91,40.45,5.50,26.40,0.00,0.00
6010, 2014-03-08 15:50:09,16.82,40.56,5.50,26.44,0.00,0.00
6010, 2014-03-08 15:49:39,16.78,39.82,5.50,26.40,0.00,0.00
6010, 2014-03-08 15:48:55,16.78,39.34,5.50,26.40,0.00,0.00
6010, 2014-03-08 15:48:26,16.78,39.34,5.50,26.40,0.00,0.00
6010, 2014-03-08 15:47:57,16.80,39.89,5.50,26.35,0.00,0.00
6010, 2014-03-08 15:47:26,16.78,38.92,5.50,26.40,0.00,0.00
6010, 2014-03-08 15:45:49,16.90,40.76,5.50,26.40,0.00,0.00
6010, 2014-03-08 15:45:20,16.92,40.90,5.50,26.40,0.00,0.00
6010, 2014-03-08 15:44:49,16.94,39.94,5.50,26.40,0.00,0.00
6010, 2014-03-08 15:43:56,17.02,39.91,5.50,26.40,0.00,0.00
6010, 2014-03-08 15:43:26,17.05,39.43,5.50,26.40,0.00,0.00
6010, 2014-03-08 15:42:56,17.07,39.56,5.44,26.40,0.00,0.00
6010, 2014-03-08 15:42:26,17.09,40.02,5.50,26.40,0.00,0.00
6010, 2014-03-08 15:41:22,17.02,40.36,5.44,26.40,0.00,0.00
6010, 2014-03-08 15:40:52,16.95,40.61,5.44,26.40,0.00,0.00
6010, 2014-03-08 15:40:22,16.88,40.47,5.44,26.40,0.00,0.00
6010, 2014-03-08 15:39:59,16.83,40.31,5.44,26.40,0.00,0.00
6010, 2014-03-08 15:39:53,16.83,40.31,5.44,26.40,0.00,0.00
6010, 2014-03-08 15:38:08,16.83,39.96,5.44,26.44,0.00,0.00
6010, 2014-03-08 15:37:38,16.84,39.28,5.44,26.40,0.00,0.00
6010, 2014-03-08 15:37:08,16.85,38.99,5.44,26.40,0.00,0.00
6010, 2014-03-08 15:29:18,16.58,40.73,5.38,26.40,0.00,0.00
6010, 2014-03-08 15:28:48,16.53,41.87,5.38,26.40,0.00,0.00
6010, 2014-03-08 15:28:16,16.44,41.32,5.38,26.40,0.00,0.00
6010, 2014-03-08 15:27:47,16.37,41.92,5.38,26.35,0.00,0.00
6010, 2014-03-08 15:27:07,16.32,41.56,5.38,26.44,0.00,0.00
6010, 2014-03-08 15:26:38,16.34,43.19,5.38,26.35,0.00,0.00
6010, 2014-03-08 15:16:56,16.25,46.81,5.31,26.40,0.00,0.00
6010, 2014-03-08 15:16:27,16.26,45.74,5.25,26.40,0.00,0.00
6010, 2014-03-08 15:09:45,16.05,41.34,5.25,26.40,0.00,0.00
6010, 2014-03-08 15:09:14,16.06,41.31,5.25,26.40,0.00,0.00
6010, 2014-03-08 15:08:45,16.08,42.65,5.25,26.35,0.00,0.00
6010, 2014-03-08 15:05:34,16.57,42.45,5.19,26.40,0.00,0.00
6010, 2014-03-08 15:05:04,16.62,40.57,5.19,26.40,0.00,0.00
6010, 2014-03-08 15:04:34,16.71,40.42,5.19,26.35,0.00,0.00
6010, 2014-03-08 15:02:40,16.99,42.37,5.19,26.40,0.00,0.00
6010, 2014-03-08 15:02:10,16.98,44.25,5.19,26.35,0.00,0.00
6010, 2014-03-08 15:01:40,16.95,44.97,5.19,26.35,0.00,0.00
6010, 2014-03-08 15:00:43,16.91,45.82,5.13,26.40,0.00,0.00
6010, 2014-03-08 15:00:13,16.95,47.80,5.13,26.40,0.00,0.00
6010, 2014-03-08 14:59:44,16.97,45.23,5.19,26.35,0.00,0.00
6010, 2014-03-08 14:59:14,17.02,44.85,5.13,26.35,0.00,0.00
6010, 2014-03-08 14:58:15,16.99,44.50,5.13,26.40,0.00,0.00
6010, 2014-03-08 14:57:45,17.00,44.91,5.13,26.40,0.00,0.00
6010, 2014-03-08 14:57:14,16.99,43.07,5.13,26.40,0.00,0.00
6010, 2014-03-08 14:56:12,16.92,42.11,5.19,26.40,0.00,0.00
6010, 2014-03-08 14:55:36,16.89,42.74,5.13,26.40,0.00,0.00
6010, 2014-03-08 14:55:06,16.89,43.00,5.13,26.30,0.00,0.00
6010, 2014-03-08 14:54:23,16.96,43.80,5.13,26.40,0.00,0.00
6010, 2014-03-08 14:53:53,17.04,45.80,5.13,26.35,0.00,0.00
6010, 2014-03-08 14:53:22,17.10,42.64,5.13,26.35,0.00,0.00
6010, 2014-03-08 14:52:54,17.20,41.50,5.13,26.35,0.00,0.00
6010, 2014-03-08 14:51:42,17.35,42.80,5.13,26.35,0.00,0.00
6010, 2014-03-08 14:51:13,17.31,43.37,5.13,26.35,0.00,0.00
6010, 2014-03-08 14:50:43,17.25,42.63,5.06,26.35,0.00,0.00
6010, 2014-03-08 14:50:13,17.22,42.94,5.13,26.35,0.00,0.00
6010, 2014-03-08 14:49:38,17.16,42.07,5.06,26.30,0.00,0.00
6010, 2014-03-08 14:48:38,17.14,41.43,5.06,26.30,0.00,0.00
6010, 2014-03-08 14:47:18,17.08,43.34,5.06,26.35,0.00,0.00
6010, 2014-03-08 14:46:48,17.02,42.60,5.13,26.40,0.00,0.00
6010, 2014-03-08 14:46:18,16.99,42.25,5.06,26.35,0.00,0.00
6010, 2014-03-08 14:45:48,16.93,43.86,5.06,26.35,0.00,0.00
6010, 2014-03-08 14:45:10,16.82,45.90,5.06,26.35,0.00,0.00
6010, 2014-03-08 14:44:40,16.72,47.02,5.06,26.40,0.00,0.00
6010, 2014-03-08 14:44:11,16.62,45.72,5.06,26.30,0.00,0.00
6010, 2014-03-08 14:42:29,16.38,44.68,5.06,26.35,0.00,0.00
6010, 2014-03-08 14:41:58,16.36,45.15,5.06,26.35,0.00,0.00
6010, 2014-03-08 14:41:29,16.43,43.42,5.06,26.35,0.00,0.00
6010, 2014-03-08 14:40:28,16.70,43.90,5.00,26.35,0.00,0.00
6010, 2014-03-08 14:39:57,16.80,43.31,5.06,26.35,0.00,0.00
6010, 2014-03-08 14:39:28,16.89,43.51,5.00,26.40,0.00,0.00
6010, 2014-03-08 14:37:48,16.95,43.35,5.00,26.35,0.00,0.00
6010, 2014-03-08 14:37:18,16.94,44.27,5.00,26.35,0.00,0.00
6010, 2014-03-08 14:36:49,16.94,43.16,5.00,26.30,0.00,0.00
6010, 2014-03-08 14:35:24,16.90,42.43,5.00,26.35,0.00,0.00
6010, 2014-03-08 14:34:24,16.90,42.55,5.00,26.35,0.00,0.00
6010, 2014-03-08 14:33:54,16.88,42.49,4.94,26.30,0.00,0.00
6010, 2014-03-08 14:33:18,16.84,42.16,5.00,26.35,0.00,0.00
6010, 2014-03-08 14:32:48,16.82,41.91,4.94,26.35,0.00,0.00
6010, 2014-03-08 14:32:18,16.76,42.38,4.94,26.35,0.00,0.00
6010, 2014-03-08 14:31:48,16.73,42.72,4.94,26.30,0.00,0.00
6010, 2014-03-08 14:31:06,16.66,43.96,4.94,26.30,0.00,0.00
6010, 2014-03-08 14:30:36,16.62,43.86,4.94,26.35,0.00,0.00
6010, 2014-03-08 14:30:07,16.56,44.32,4.94,26.35,0.00,0.00
6010, 2014-03-08 14:29:37,16.50,43.52,4.94,26.30,0.00,0.00
6010, 2014-03-08 14:28:57,16.41,44.34,4.94,26.40,0.00,0.00
6010, 2014-03-08 14:28:27,16.35,44.30,4.94,26.35,0.00,0.00
6010, 2014-03-08 14:27:58,16.30,45.84,4.94,26.35,0.00,0.00
6010, 2014-03-08 14:27:27,16.21,45.20,4.94,26.30,0.00,0.00
6010, 2014-03-08 14:26:47,16.06,45.46,4.88,26.40,0.00,0.00
6010, 2014-03-08 14:23:23,15.74,47.55,4.94,26.35,0.00,0.00
6010, 2014-03-08 14:22:53,15.64,47.48,4.94,26.35,0.00,0.00
6010, 2014-03-08 14:22:23,15.52,47.71,4.94,26.35,0.00,0.00
6010, 2014-03-08 14:21:59,15.40,47.70,4.88,26.30,0.00,0.00
6010, 2014-03-08 14:21:53,15.40,47.70,4.88,26.30,0.00,0.00
6010, 2014-03-08 14:21:13,15.32,47.25,4.88,26.30,0.00,0.00
6010, 2014-03-08 14:20:43,15.32,45.47,4.94,26.35,0.00,0.00
6010, 2014-03-08 14:20:12,15.38,47.48,4.88,26.35,0.00,0.00
6010, 2014-03-08 14:19:43,15.42,47.08,4.88,26.30,0.00,0.00
6010, 2014-03-08 14:18:32,15.59,45.81,4.88,26.30,0.00,0.00
6010, 2014-03-08 14:18:02,15.66,51.30,4.88,26.35,0.00,0.00
6010, 2014-03-08 14:17:33,15.68,46.48,4.88,26.35,0.00,0.00
6010, 2014-03-08 14:17:03,15.77,44.07,4.88,26.30,0.00,0.00
6010, 2014-03-08 14:14:48,16.00,46.43,4.88,26.30,0.00,0.00
6010, 2014-03-08 14:14:01,15.89,46.57,4.88,26.35,0.00,0.00
6010, 2014-03-08 14:13:31,15.89,46.26,4.81,26.35,0.00,0.00
6010, 2014-03-08 14:11:30,15.58,44.93,4.81,26.30,0.00,0.00
6010, 2014-03-08 14:09:26,15.64,46.70,4.81,26.30,0.00,0.00
6010, 2014-03-08 14:08:57,15.62,47.07,4.81,26.35,0.00,0.00
6010, 2014-03-08 14:08:27,15.58,46.91,4.81,26.30,0.00,0.00
6010, 2014-03-08 14:07:57,15.60,46.38,4.81,26.30,0.00,0.00
6010, 2014-03-08 13:58:59,16.14,46.38,4.75,26.35,0.00,0.00
6010, 2014-03-08 13:58:40,16.11,45.75,4.75,26.35,0.00,0.00
6010, 2014-03-08 13:57:58,16.08,45.18,4.75,26.30,0.00,0.00
6010, 2014-03-08 13:57:29,16.08,47.00,4.75,26.30,0.00,0.00
6010, 2014-03-08 13:56:46,16.07,48.31,4.75,26.30,0.00,0.00
6010, 2014-03-08 13:56:16,16.10,47.22,4.75,26.35,0.00,0.00
6010, 2014-03-08 13:49:17,17.02,43.59,4.69,26.35,0.00,0.00
6010, 2014-03-08 13:48:48,17.08,43.81,4.69,26.30,0.00,0.00
6010, 2014-03-08 13:48:17,17.12,43.95,4.69,26.35,0.00,0.00
6010, 2014-03-08 13:47:46,17.12,44.58,4.69,26.35,0.00,0.00
6010, 2014-03-08 13:47:00,17.08,43.78,4.69,26.30,0.00,0.00
6010, 2014-03-08 13:46:30,17.06,44.32,4.69,26.30,0.00,0.00
6010, 2014-03-08 13:42:33,17.08,42.99,4.69,26.30,0.00,0.00
6010, 2014-03-08 13:41:58,17.09,43.53,4.63,26.30,0.00,0.00
6010, 2014-03-08 13:41:28,17.09,43.72,4.69,26.30,0.00,0.00
6010, 2014-03-08 13:39:15,17.05,43.62,4.69,26.30,0.00,0.00
6010, 2014-03-08 13:38:45,17.08,42.92,4.63,26.30,0.00,0.00
6010, 2014-03-08 13:38:15,17.09,42.80,4.63,26.25,0.00,0.00
6010, 2014-03-08 13:36:45,17.13,43.63,4.63,26.30,0.00,0.00
6010, 2014-03-08 13:35:10,17.12,42.26,4.63,26.25,0.00,0.00
6010, 2014-03-08 13:34:40,17.13,42.20,4.63,26.25,0.00,0.00
6010, 2014-03-08 13:34:10,17.13,42.90,4.63,26.30,0.00,0.00
6010, 2014-03-08 13:33:27,17.10,44.20,4.63,26.25,0.00,0.00
6010, 2014-03-08 13:32:57,17.07,45.62,4.63,26.30,0.00,0.00
6010, 2014-03-08 13:32:27,17.00,46.96,4.63,26.30,0.00,0.00
6010, 2014-03-08 13:31:56,16.93,46.14,4.56,26.25,0.00,0.00
6010, 2014-03-08 13:31:04,16.82,45.56,4.56,26.25,0.00,0.00
6010, 2014-03-08 13:30:04,16.65,45.09,4.63,26.25,0.00,0.00
6010, 2014-03-08 13:29:18,16.53,46.59,4.56,26.25,0.00,0.00
6010, 2014-03-08 13:28:48,16.42,46.54,4.56,26.25,0.00,0.00
6010, 2014-03-08 13:28:18,16.31,47.03,4.56,26.30,0.00,0.00
6010, 2014-03-08 13:27:47,16.25,45.45,4.56,26.25,0.00,0.00
6010, 2014-03-08 13:26:21,15.93,48.30,4.56,26.35,0.00,0.00
6010, 2014-03-08 13:23:02,15.68,49.20,4.56,26.30,0.00,0.00
6010, 2014-03-08 13:22:31,15.66,47.92,4.56,26.30,0.00,0.00
6010, 2014-03-08 13:22:02,15.63,48.48,4.56,26.30,0.00,0.00
6010, 2014-03-08 13:20:51,15.59,47.25,4.56,26.30,0.00,0.00
6010, 2014-03-08 13:20:22,15.58,47.53,4.56,26.30,0.00,0.00
6010, 2014-03-08 13:19:53,15.52,47.37,4.56,26.30,0.00,0.00
6010, 2014-03-08 13:18:47,15.44,49.29,4.56,26.30,0.00,0.00
6010, 2014-03-08 13:18:17,15.38,48.91,4.56,26.30,0.00,0.00
6010, 2014-03-08 13:17:46,15.33,49.40,4.56,26.25,0.00,0.00
6010, 2014-03-08 13:16:31,15.18,50.71,4.50,26.30,0.00,0.00
6010, 2014-03-08 13:16:00,15.14,49.93,4.56,26.35,0.00,0.00
6010, 2014-03-08 13:15:31,15.10,52.02,4.56,26.30,0.00,0.00
6010, 2014-03-08 13:15:01,15.08,51.80,4.50,26.25,0.00,0.00
6010, 2014-03-08 13:13:57,15.05,55.13,4.50,26.30,0.00,0.00
6010, 2014-03-08 13:13:28,15.05,57.52,4.50,26.30,0.00,0.00
6010, 2014-03-08 13:12:28,15.03,54.28,4.50,26.30,0.00,0.00
6010, 2014-03-08 13:11:51,15.10,51.93,4.50,26.35,0.00,0.00
6010, 2014-03-08 13:11:27,15.14,52.15,4.50,26.30,0.00,0.00
6010, 2014-03-08 13:10:50,15.10,50.51,4.50,26.30,0.00,0.00
6010, 2014-03-08 13:09:55,15.06,49.24,4.50,26.30,0.00,0.00
6010, 2014-03-08 13:09:25,15.03,49.27,4.50,26.35,0.00,0.00
6010, 2014-03-08 13:08:55,15.01,48.98,4.50,26.30,0.00,0.00
6010, 2014-03-08 13:08:27,14.96,51.70,4.50,26.30,0.00,0.00
6010, 2014-03-08 13:06:20,14.60,54.82,4.44,26.30,0.00,0.00
6010, 2014-03-08 13:05:30,14.43,53.85,4.44,26.25,0.00,0.00
6010, 2014-03-08 13:05:03,14.33,54.39,4.44,26.30,0.00,0.00
6010, 2014-03-08 13:04:32,14.20,55.49,4.50,26.30,0.00,0.00
6010, 2014-03-08 13:02:40,13.85,55.26,4.44,26.35,0.00,0.00
6010, 2014-03-08 13:02:09,13.82,55.74,4.50,26.30,0.00,0.00
6010, 2014-03-08 13:01:40,13.84,52.40,4.44,26.30,0.00,0.00
6010, 2014-03-08 13:00:02,14.24,49.44,4.50,26.35,0.00,0.00
6010, 2014-03-08 12:59:33,14.38,48.90,4.44,26.30,0.00,0.00
6010, 2014-03-08 12:59:04,14.49,49.13,4.44,26.30,0.00,0.00
6010, 2014-03-08 12:58:09,14.63,49.71,4.44,26.35,0.00,0.00
6010, 2014-03-08 12:57:40,14.64,49.80,4.44,26.30,0.00,0.00
6010, 2014-03-08 12:57:08,14.68,49.93,4.44,26.30,0.00,0.00
6010, 2014-03-08 12:56:00,14.83,49.46,4.44,26.35,0.00,0.00
6010, 2014-03-08 12:55:30,14.88,49.15,4.44,26.30,0.00,0.00
6010, 2014-03-08 12:55:00,14.91,50.46,4.44,26.30,0.00,0.00
6010, 2014-03-08 12:54:31,14.88,49.77,4.44,26.30,0.00,0.00
6010, 2014-03-08 12:53:49,14.89,49.31,4.44,26.30,0.00,0.00
6010, 2014-03-08 12:53:18,14.94,49.97,4.44,26.35,0.00,0.00
6010, 2014-03-08 12:52:48,14.98,48.45,4.44,26.30,0.00,0.00
6010, 2014-03-08 12:52:19,15.07,48.93,4.44,26.30,0.00,0.00
6010, 2014-03-08 12:51:44,15.22,50.68,4.44,26.30,0.00,0.00
6010, 2014-03-08 12:51:08,15.26,50.50,4.44,26.30,0.00,0.00
6010, 2014-03-08 12:50:29,15.30,51.03,4.44,26.30,0.00,0.00
6010, 2014-03-08 12:50:00,15.30,52.33,4.44,26.30,0.00,0.00
6010, 2014-03-08 12:49:06,15.27,49.33,4.44,26.35,0.00,0.00
6010, 2014-03-08 12:48:35,15.27,49.79,4.38,26.30,0.00,0.00
6010, 2014-03-08 12:47:16,15.20,48.89,4.44,26.30,0.00,0.00
6010, 2014-03-08 12:46:46,15.16,48.97,4.38,26.30,0.00,0.00
6010, 2014-03-08 12:46:16,15.10,49.59,4.38,26.30,0.00,0.00
6010, 2014-03-08 12:45:24,14.98,50.65,4.38,26.30,0.00,0.00
6010, 2014-03-08 12:44:54,14.93,51.26,4.38,26.30,0.00,0.00
6010, 2014-03-08 12:40:31,14.46,52.67,4.38,26.30,0.00,0.00
6010, 2014-03-08 12:39:49,14.42,53.30,4.38,26.20,0.00,0.00
6010, 2014-03-08 12:39:18,14.36,52.99,4.38,26.25,0.00,0.00
6010, 2014-03-08 12:38:22,14.28,53.25,4.38,26.25,0.00,0.00
6010, 2014-03-08 12:37:53,14.24,53.31,4.38,26.25,0.00,0.00
6010, 2014-03-08 12:37:22,14.20,53.97,4.38,26.25,0.00,0.00
6010, 2014-03-08 12:36:23,14.29,51.02,4.38,26.20,0.00,0.00
6010, 2014-03-08 12:35:54,14.36,50.60,4.38,26.30,0.00,0.00
6010, 2014-03-08 12:35:25,14.42,49.80,4.38,26.30,0.00,0.00
6010, 2014-03-08 12:34:54,14.47,50.40,4.38,26.25,0.00,0.00
6010, 2014-03-08 12:34:02,14.50,51.17,4.38,26.30,0.00,0.00
6010, 2014-03-08 12:33:33,14.52,52.00,4.38,26.25,0.00,0.00
6010, 2014-03-08 12:33:18,14.51,51.97,4.38,26.25,0.00,0.00
6010, 2014-03-08 12:32:32,14.52,52.55,4.38,26.25,0.00,0.00
6010, 2014-03-08 12:32:12,14.50,52.55,4.31,26.30,0.00,0.00
6010, 2014-03-08 12:31:43,14.49,52.79,4.38,26.25,0.00,0.00
6010, 2014-03-08 12:31:11,14.47,52.58,4.38,26.20,0.00,0.00
6010, 2014-03-08 12:29:37,14.35,52.32,4.38,26.30,0.00,0.00
6010, 2014-03-08 12:29:08,14.30,51.79,4.38,26.30,0.00,0.00
6010, 2014-03-08 12:28:52,14.25,52.36,4.38,26.30,0.00,0.00
6010, 2014-03-08 12:28:08,14.20,52.51,4.31,26.25,0.00,0.00
6010, 2014-03-08 12:27:21,14.19,51.83,4.31,26.30,0.00,0.00
6010, 2014-03-08 12:26:51,14.19,51.77,4.31,26.30,0.00,0.00
6010, 2014-03-08 12:26:21,14.19,50.27,4.31,26.30,0.00,0.00
6010, 2014-03-08 12:25:51,14.22,51.10,4.38,26.30,0.00,0.00
6010, 2014-03-08 12:24:54,14.27,50.52,4.31,26.25,0.00,0.00
6010, 2014-03-08 12:24:24,14.26,52.03,4.31,26.30,0.00,0.00
6010, 2014-03-08 12:22:47,14.22,52.33,4.31,26.30,0.00,0.00
6010, 2014-03-08 12:21:11,14.24,51.10,4.31,26.30,0.00,0.00
6010, 2014-03-08 12:20:43,14.21,52.57,4.31,26.30,0.00,0.00
6010, 2014-03-08 12:20:12,14.14,53.32,4.31,26.25,0.00,0.00
6010, 2014-03-08 12:18:53,13.97,54.49,4.31,26.25,0.00,0.00
6010, 2014-03-08 12:18:24,13.89,53.56,4.31,26.25,0.00,0.00
6010, 2014-03-08 12:17:06,13.64,55.77,4.31,26.25,0.00,0.00
6010, 2014-03-08 12:16:35,13.53,56.72,4.31,26.30,0.00,0.00
6010, 2014-03-08 12:16:05,13.41,57.60,4.31,26.25,0.00,0.00
6010, 2014-03-08 12:15:45,13.32,57.44,4.31,26.25,0.00,0.00
6010, 2014-03-08 12:14:47,13.22,55.46,4.31,26.20,0.00,0.00
6010, 2014-03-08 12:14:16,13.16,54.03,4.31,26.25,0.00,0.00
6010, 2014-03-08 12:13:46,13.14,54.00,4.31,26.20,0.00,0.00
6010, 2014-03-08 12:12:42,13.13,54.54,4.31,26.25,0.00,0.00
6010, 2014-03-08 12:12:25,13.12,53.63,4.31,26.16,0.00,0.00
6010, 2014-03-08 12:10:59,13.08,55.93,4.31,26.20,0.00,0.00
6010, 2014-03-08 12:10:29,13.07,56.77,4.31,26.16,0.00,0.00
6010, 2014-03-08 12:09:58,13.06,56.82,4.31,26.16,0.00,0.00
6010, 2014-03-08 12:09:29,13.05,57.33,4.25,26.20,0.00,0.00
6010, 2014-03-08 12:08:51,13.05,57.66,4.31,26.20,0.00,0.00
6010, 2014-03-08 12:08:22,13.06,58.08,4.31,26.20,0.00,0.00
6010, 2014-03-08 12:07:58,13.07,57.79,4.31,26.16,0.00,0.00
6010, 2014-03-08 12:07:52,13.07,57.79,4.31,26.16,0.00,0.00
6010, 2014-03-08 12:02:35,13.27,55.26,4.31,26.30,0.00,0.00
6010, 2014-03-08 12:01:35,13.30,55.30,4.31,26.25,0.00,0.00
6010, 2014-03-08 12:00:30,13.32,55.24,4.25,26.20,0.00,0.00
6010, 2014-03-08 12:00:01,13.35,55.33,4.31,26.20,0.00,0.00
6010, 2014-03-08 11:59:01,13.40,55.40,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:58:23,13.44,56.16,4.31,26.20,0.00,0.00
6010, 2014-03-08 11:57:05,13.51,56.59,4.25,26.16,0.00,0.00
6010, 2014-03-08 11:55:59,13.46,56.65,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:55:28,13.41,58.14,4.25,26.25,0.00,0.00
6010, 2014-03-08 11:54:59,13.34,60.00,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:50:54,12.53,60.20,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:49:57,12.34,62.79,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:49:26,12.27,62.28,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:48:56,12.20,61.39,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:48:27,12.15,62.93,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:47:49,12.05,63.62,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:47:19,11.99,62.11,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:46:48,11.94,61.70,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:46:20,11.92,59.66,4.25,26.16,0.00,0.00
6010, 2014-03-08 11:44:55,11.96,60.99,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:41:38,11.76,61.19,4.25,26.25,0.00,0.00
6010, 2014-03-08 11:41:08,11.73,60.78,4.25,26.25,0.00,0.00
6010, 2014-03-08 11:40:38,11.71,60.72,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:40:08,11.69,59.97,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:39:02,11.64,59.40,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:38:32,11.62,60.05,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:38:03,11.59,60.25,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:36:58,11.46,61.88,4.25,26.25,0.00,0.00
6010, 2014-03-08 11:36:28,11.42,62.08,4.25,26.25,0.00,0.00
6010, 2014-03-08 11:35:05,11.25,60.58,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:33:04,11.06,62.46,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:30:18,10.83,66.59,4.25,26.16,0.00,0.00
6010, 2014-03-08 11:30:12,10.83,66.59,4.25,26.16,0.00,0.00
6010, 2014-03-08 11:30:06,10.83,66.59,4.25,26.16,0.00,0.00
6010, 2014-03-08 11:29:02,10.78,66.72,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:28:31,10.76,66.03,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:28:01,10.74,66.57,4.25,26.25,0.00,0.00
6010, 2014-03-08 11:27:32,10.72,67.49,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:26:54,10.67,68.11,4.25,26.30,0.00,0.00
6010, 2014-03-08 11:19:50,10.40,67.77,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:19:21,10.40,67.91,4.25,26.11,0.00,0.00
6010, 2014-03-08 11:18:11,10.35,69.01,4.25,26.20,0.00,0.00
6010, 2014-03-08 11:17:42,10.34,69.35,4.19,26.20,0.00,0.00
6010, 2014-03-08 11:13:56,9.97,72.05,4.25,26.25,0.00,0.00
6010, 2014-03-08 11:13:26,9.95,72.35,4.25,26.20,0.00,0.00
